centre_lat,centre_lon,sounding_count,eastward_wind_mean,eastward_wind_count,northward_wind_mean,northward_wind_count,solar_zenith_angle_mean,solar_zenith_angle_count,surface_albedo_NIR_mean,surface_albedo_NIR_count,surface_albedo_SWIR_mean,surface_albedo_SWIR_count,surface_altitude_mean,surface_altitude_count,surface_pressure_mean,surface_pressure_count,xch4_apriori_mean,xch4_apriori_count,xch4_departure_mean,xch4_departure_count
27.5750,121.1750,12,-1.14373,12,0.551307,12,15.2705,12,0.010314,12,-0.0303314,12,0,12,100657,12,1843.61,12,18.7222,12
27.5750,121.4250,43,-0.356802,43,2.07441,43,15.0778,43,0.0105264,43,-0.0311825,43,0,43,100708,43,1842.34,43,18.7137,43
27.5750,121.6750,32,-0.221778,32,3.02282,32,15.9145,32,0.00572703,32,-0.037847,32,0,32,100720,32,1842.1,32,20.4544,32
27.5750,121.9250,14,-0.364993,14,2.23171,14,16.8168,14,0.00748631,14,-0.0404703,14,0,14,100636,14,1843.05,14,25.2783,14
27.5750,122.1750,18,-0.289164,18,0.861073,18,16.4904,18,0.00879558,18,-0.0390932,18,0,18,100596,18,1842.04,18,31.3488,18
27.5750,122.4250,18,-1.198,18,-1.95388,18,15.1323,18,0.00516136,18,-0.0420675,18,0,18,100502,18,1839.75,18,38.0498,18
27.3250,114.9250,153,-0.993512,153,-2.35399,153,40.8855,153,0.238018,153,0.0793849,153,84.7445,153,100719,153,1873.91,153,25.8102,153
27.3250,115.1750,71,-0.965187,71,-3.13579,71,40.5143,71,0.230846,71,0.0605962,71,92.1706,71,100696,71,1876.33,71,28.4408,71
27.3250,115.4250,164,-0.689799,164,-2.03104,164,43.884,164,0.23299,164,0.0618584,164,115.158,164,100494,164,1871.16,164,24.9659,164
27.3250,115.6750,145,-0.770804,145,-2.67736,145,45.6234,145,0.232006,145,0.0535858,145,142.765,145,100260,145,1871.45,145,27.4311,145
27.3250,115.9250,49,-0.565606,49,-2.26929,49,47.4945,49,0.229779,49,0.0620802,49,205.66,49,99601.1,49,1868.28,49,26.1842,49
27.3250,116.1750,10,-0.768772,10,-2.00637,10,48.0723,10,0.201792,10,0.0492703,10,199.382,10,99740.5,10,1866.69,10,24.3281,10
27.3250,116.4250,29,-0.415094,29,-3.06281,29,45.9739,29,0.210002,29,0.0719982,29,126.299,29,100451,29,1870.69,29,27.463,29
27.3250,116.6750,118,0.279049,118,-2.92987,118,44.1727,118,0.220487,118,0.0541883,118,146.533,118,100117,118,1870.11,118,31.3397,118
27.3250,116.9250,89,0.872045,89,-1.32532,89,46.3458,89,0.219304,89,0.0563294,89,145.233,89,100206,89,1868.77,89,17.5698,89
27.3250,117.1750,8,-0.45726,8,-1.42836,8,50.1347,8,0.210778,8,0.0478959,8,338.406,8,98217.2,8,1862.12,8,24.1209,8
27.3250,117.4250,26,0.45568,26,-0.535971,26,43.9638,26,0.210427,26,0.0524292,26,271.818,26,98661.1,26,1867.95,26,34.8572,26
27.3250,117.6750,7,0.637846,7,-1.66695,7,42.7131,7,0.239534,7,0.0475479,7,278.367,7,98465.4,7,1870.04,7,36.9699,7
27.3250,117.9250,67,-0.666034,67,-1.14762,67,43.7872,67,0.235278,67,0.045605,67,256.383,67,98772.2,67,1867.36,67,33.5713,67
27.3250,118.1750,82,-0.0513277,82,-1.15616,82,43.6406,82,0.2388,82,0.0523476,82,220.113,82,99151.4,82,1867.8,82,29.6969,82
27.3250,118.4250,2,-0.908799,2,-2.92207,2,43.5991,2,0.278489,2,0.0508035,2,257.968,2,98669.2,2,1870.57,2,43.3155,2
27.3250,118.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.3250,118.9250,3,-1.54026,3,-0.323594,3,42.8937,3,0.227787,3,0.0487485,3,1041.08,3,89950.4,3,1846.31,3,4.58291,3
27.3250,119.1750,26,0.13176,26,-1.14707,26,42.772,26,0.207848,26,0.0462249,26,992.602,26,90534.6,26,1853.06,26,37.6235,26
27.3250,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.3250,119.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.3250,119.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.3250,120.1750,1,-1.10836,1,-1.20985,1,53.3637,1,0.256759,1,0.0525398,1,142.883,1,100394,1,1858.11,1,18.6817,1
27.3250,120.4250,2,-0.952482,2,-0.074772,2,33.113,2,0.290358,2,0.0610426,2,280.332,2,98374,2,1852.89,2,27.9051,2
27.3250,120.6750,8,0.0987024,8,6.77976,8,18.6474,8,0.0102252,8,-0.0372916,8,0,8,100724,8,1850.41,8,8.4842,8
27.3250,120.9250,27,-0.5607,27,3.26033,27,19.213,27,0.0102142,27,-0.0306739,27,0,27,100913,27,1849.77,27,3.26171,27
27.3250,121.1750,37,-0.809643,37,0.348943,37,15.014,37,0.00271642,37,-0.0312317,37,0,37,100681,37,1843.79,37,17.6373,37
27.3250,121.4250,38,-0.428117,38,1.22186,38,14.5002,38,0.0019724,38,-0.031318,38,0,38,100691,38,1841.15,38,17.447,38
27.3250,121.6750,21,-0.790144,21,2.17655,21,16.3294,21,0.00113745,21,-0.0348057,21,0,21,100695,21,1842.6,21,21.595,21
27.3250,121.9250,25,-1.49575,25,-0.0739751,25,20.2034,25,0.00239816,25,-0.0385654,25,0,25,100650,25,1850.27,25,16.953,25
27.3250,122.1750,15,-3.26122,15,-2.89458,15,16.2373,15,0.00669341,15,-0.0412749,15,0,15,100530,15,1843.68,15,32.6602,15
27.3250,122.4250,4,-4.23569,4,-3.62953,4,14.2886,4,0.00796238,4,-0.0449065,4,0,4,100526,4,1840.12,4,37.8957,4
27.0750,114.9250,131,-0.887044,131,-2.50973,131,42.6655,131,0.225574,131,0.0801859,131,74.6791,131,100912,131,1874.19,131,31.4789,131
27.0750,115.1750,49,-0.593697,49,-2.60191,49,42.1684,49,0.225639,49,0.0550516,49,110.263,49,100461,49,1873.05,49,29.9514,49
27.0750,115.4250,136,-0.677979,136,-2.70425,136,45.8253,136,0.230322,136,0.0500467,136,139.964,136,100315,136,1871.21,136,27.5282,136
27.0750,115.6750,59,-0.481563,59,-2.73995,59,46.6271,59,0.22989,59,0.0587024,59,183.04,59,99806.2,59,1869.46,59,28.4325,59
27.0750,115.9250,2,-0.24254,2,-1.83643,2,47.4334,2,0.253919,2,0.0471167,2,239.373,2,99107.9,2,1868.23,2,22.6999,2
27.0750,116.1750,10,-0.713924,10,-1.96755,10,45.4872,10,0.232682,10,0.0471262,10,342.732,10,97888.4,10,1867.11,10,34.3166,10
27.0750,116.4250,67,-0.943247,67,-2.46024,67,45.5302,67,0.220012,67,0.0643024,67,148.429,67,100142,67,1869.58,67,27.0065,67
27.0750,116.6750,100,-0.000512158,100,-2.86732,100,43.6504,100,0.233831,100,0.0562718,100,186.364,100,99619,100,1869.46,100,29.5684,100
27.0750,116.9250,21,0.454999,21,-1.87613,21,48.5828,21,0.210399,21,0.0533302,21,215.671,21,99555.4,21,1864.99,21,26.1252,21
27.0750,117.1750,18,-0.172396,18,-1.93029,18,44.1144,18,0.224368,18,0.0507149,18,388.849,18,97314.8,18,1865.02,18,30.1902,18
27.0750,117.4250,8,0.131022,8,-1.55645,8,43.4958,8,0.225171,8,0.0412701,8,457.191,8,96469.5,8,1865.92,8,17.6678,8
27.0750,117.6750,16,0.365616,16,-1.47181,16,41.7236,16,0.237739,16,0.0406605,16,242.515,16,98752.6,16,1871.42,16,17.4555,16
27.0750,117.9250,6,-0.448956,6,-1.29371,6,41.5845,6,0.253697,6,0.0431819,6,304.477,6,98017,6,1865.19,6,29.76,6
27.0750,118.1750,25,0.034605,25,-1.70718,25,44.5956,25,0.237138,25,0.0492957,25,246.804,25,98843.8,25,1865.45,25,21.4414,25
27.0750,118.4250,24,-0.245672,24,-1.64275,24,41.28,24,0.247739,24,0.057597,24,189.127,24,99356.2,24,1869.46,24,36.779,24
27.0750,118.6750,7,-0.0358826,7,-0.881794,7,44.0854,7,0.245653,7,0.0597186,7,235.506,7,98952,7,1862.61,7,21.2817,7
27.0750,118.9250,6,-1.06024,6,-0.366936,6,43.8799,6,0.218292,6,0.054939,6,905.616,6,91493.5,6,1852.32,6,14.8655,6
27.0750,119.1750,3,1.04684,3,-1.15731,3,41.1561,3,0.204664,3,0.0490485,3,887.681,3,91609.1,3,1860.16,3,30.4171,3
27.0750,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.0750,119.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.0750,119.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.0750,120.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.0750,120.4250,7,-3.11653,7,0.158811,7,19.0806,7,0.0793786,7,0.0420945,7,0.115216,7,101157,7,1849.22,7,10.0631,7
27.0750,120.6750,19,-2.7603,19,1.94583,19,20.376,19,0.0067882,19,-0.0333787,19,0.164838,19,100933,19,1852.01,19,23.8108,19
27.0750,120.9250,21,-0.795106,21,4.20496,21,17.3722,21,0.00532163,21,-0.034866,21,0.0020672,21,100983,21,1845.32,21,6.84303,21
27.0750,121.1750,29,-0.564956,29,2.58932,29,15.6333,29,0.00636503,29,-0.0330548,29,0,29,100938,29,1842.48,29,16.6097,29
27.0750,121.4250,33,-0.536799,33,1.52311,33,15.5931,33,0.00429217,33,-0.0318711,33,0,33,100813,33,1842.6,33,19.0386,33
27.0750,121.6750,29,-2.14541,29,2.16173,29,16.5961,29,0.00159981,29,-0.0328375,29,0,29,100982,29,1841.16,29,21.0894,29
27.0750,121.9250,11,-2.1864,11,0.191578,11,21.5643,11,-8.6969e-05,11,-0.0338615,11,0,11,101001,11,1850.74,11,13.0416,11
27.0750,122.1750,1,0.0864215,1,5.09432,1,30.9582,1,-0.00199636,1,-0.0332706,1,0,1,101047,1,1868.48,1,-19.0766,1
27.0750,122.4250,2,-4.45308,2,2.65711,2,20.5431,2,-0.007195,2,-0.0267084,2,0,2,101983,2,1844.01,2,19.2043,2
